risk_month,segment,current_rating,total_loans,total_exposure,total_expected_loss,avg_provision_rate
2025-05-01,SC,C,44,17866.33,3524.5599999999995,0.19727386654114187
2025-05-01,SC,A,7,7063.09,419.16,0.0593451308138506
2025-05-01,SC,E,10,10531.63,360.79,0.034257754972402188
2025-05-01,SC,D,28,12251.6,1326.3400000000001,0.10825851317378955
2025-05-01,SE,C,1,443.81,0.0,0.0
2025-05-01,SE,E,1,2006.24,0.0,0.0
2025-05-01,SE,D,2,619.94,0.0,0.0
2025-05-01,SP,E,180,120649.89,18438.43,0.15282591637671614
2025-05-01,SP,C,914,389268,37437.820000000007,0.096174923189165318
2025-05-01,SP,A,147,87900.7,8778.62,0.09986973937636448
2025-05-01,SP,B,153,73437.02,3251.0499999999997,0.044269906376919972
2025-05-01,SP,G,2,512.11,0.0,0.0
2025-05-01,SP,D,681,320357.05,23513.920000000006,0.073399102657487975
2025-05-01,SP,F,30,21148.78,0.0,0.0
2025-05-01,TO,C,1,26.35,0.0,0.0
2025-05-01,TO,B,1,348.56,0.0,0.0
2025-04-01,AC,B,1,315.98,0.0,0.0
2025-04-01,AL,D,1,74.73,0.0,0.0
2025-04-01,AL,E,1,29.88,29.88,1.0
2025-04-01,AL,C,2,559.52,0.0,0.0
2025-04-01,AL,A,1,389.93,0.0,0.0
2025-04-01,AM,E,2,770.79,185.37,0.24049351963569846
2025-04-01,AM,A,1,142.83,0.0,0.0
2025-04-01,AM,D,3,880.49,0.0,0.0
2025-04-01,AM,C,11,3322.83,0.0,0.0
2025-04-01,AM,B,1,299.9,0.0,0.0
2025-04-01,AP,C,5,882.21,0.0,0.0
2025-04-01,AP,E,2,486.2,0.0,0.0
2025-04-01,AP,D,3,1288.99,0.0,0.0
2025-04-01,AP,B,1,238.68,0.0,0.0
2025-04-01,BA,D,9,3453.81,0.0,0.0
2025-04-01,BA,A,2,1222.32,0.0,0.0
2025-04-01,BA,E,1,105.44,0.0,0.0
2025-04-01,BA,C,11,5240.31,0.0,0.0
2025-04-01,CE,A,228,419191.09,8354.4600000000009,0.019929956049399809
2025-04-01,CE,D,1349,734744.34,146029.69000000003,0.1987489825372456
2025-04-01,CE,C,1926,892699.35,65705.050000000017,0.073602663651541833
2025-04-01,CE,E,374,198191.33,16988.77,0.085719037255565123
2025-04-01,CE,B,272,351985.83,37866.87,0.10758066596033142
2025-04-01,CE,F,50,29539.8,3053.1800000000003,0.10335818116574927
2025-04-01,CE,G,5,5427.16,0.0,0.0
2025-04-01,DF,C,4,1518.79,0.0,0.0
2025-04-01,DF,A,1,479.6,0.0,0.0
2025-04-01,DF,D,5,2259.52,0.0,0.0
2025-04-01,DF,F,1,68493.15,0.0,0.0
2025-04-01,ES,C,9,4541.44,0.0,0.0
2025-04-01,ES,A,1,285.65,0.0,0.0
2025-04-01,ES,B,2,5507.57,5319.47,0.965847006937724
2025-04-01,ES,D,14,4427.65,32.38,0.0073131345070183967
2025-04-01,GO,E,7,6112.88,448.88,0.073431835730457654
2025-04-01,GO,F,1,359.94,0.0,0.0
2025-04-01,GO,C,14,3629.57,166.41,0.045848406285042026
2025-04-01,GO,B,6,2274.4,89.96,0.039553288779458316
2025-04-01,GO,D,9,2572.25,356.33,0.13852852560987461
2025-04-01,GO,A,2,331.86,0.0,0.0
2025-04-01,MA,A,1,58.48,0.0,0.0
2025-04-01,MA,D,4,1099.05,0.0,0.0
2025-04-01,MA,E,1,431.6,0.0,0.0
2025-04-01,MA,C,1,47.18,0.0,0.0
2025-04-01,MG,B,31,18709.25,2532.4700000000003,0.13535924743108357
2025-04-01,MG,G,1,5583.08,0.0,0.0
2025-04-01,MG,F,5,4404.89,0.0,0.0
2025-04-01,MG,E,30,29191.21,752.29000000000008,0.025771113975748182
2025-04-01,MG,C,181,117186.41,4265.35,0.036397991883188506
2025-04-01,MG,D,111,50876.31,3833.8999999999996,0.0753572733557131
2025-04-01,MG,A,21,18707.09,1057.0,0.056502641511854593
2025-04-01,MS,E,2,561.93,0.0,0.0
2025-04-01,MS,C,3,1248.36,0.0,0.0
2025-04-01,MS,D,2,244.89,0.0,0.0
2025-04-01,MT,C,5,2855.14,0.0,0.0
2025-04-01,MT,D,3,1230.59,0.0,0.0
2025-04-01,MT,A,1,2166.66,0.0,0.0
2025-04-01,MT,B,2,447.47,0.0,0.0
2025-04-01,PA,C,19,13787.96,154.85,0.011230812970156571
2025-04-01,PA,E,6,6863.08,0.0,0.0
2025-04-01,PA,B,1,292.07,0.0,0.0
2025-04-01,PA,A,2,1186.86,0.0,0.0
2025-04-01,PA,D,11,8769.96,1196.43,0.13642365529603329
2025-04-01,PA,F,2,1905.3,1671.25,0.8771584527371018
2025-04-01,PB,A,68,76102.65,5091.71,0.066905817340132054
2025-04-01,PB,F,9,9745.27,8133.33,0.83459257670644316
2025-04-01,PB,B,92,50182.16,9767.6400000000012,0.19464367416627743
2025-04-01,PB,G,1,1079.2,0.0,0.0
2025-04-01,PB,D,424,227895.48,20461.249999999996,0.0897834832002811
2025-04-01,PB,C,567,300434.8,30284.860000000008,0.10080343555407033
2025-04-01,PB,E,98,44738.84,1534.12,0.034290562741456865
2025-04-01,PE,B,1004,550835.06,29105.779999999992,0.05283937445811817
2025-04-01,PE,G,14,10532.96,3043.37,0.28893777247801189
2025-04-01,PE,F,168,143003.13,27683.51,0.19358674177271504
2025-04-01,PE,E,1107,749801.23,36735.350000000006,0.048993451237736706
2025-04-01,PE,A,754,773230.7,45300.049999999988,0.058585426057190942
2025-04-01,PE,C,6341,3547455.7,551135.08,0.15536066595560302
2025-04-01,PE,D,4494,2356954.87,154624.61999999991,0.06560355565908646
2025-04-01,PI,D,2,941.55,0.0,0.0
2025-04-01,PR,E,1,197.75,0.0,0.0
2025-04-01,PR,C,11,4762.97,271.77,0.057058935916035579
2025-04-01,PR,D,12,3740.42,45.9,0.01227134920677357
2025-04-01,PR,A,2,284.25,0.0,0.0
2025-04-01,PR,B,3,383.87,0.0,0.0
2025-04-01,RJ,B,6,1459.42,527.73,0.36160255443943484
2025-04-01,RJ,E,6,2978.07,0.0,0.0
2025-04-01,RJ,D,20,12224.99,6397.68,0.52332803544215578
2025-04-01,RJ,C,22,5719.38,0.0,0.0
2025-04-01,RJ,A,1,202.37,0.0,0.0
2025-04-01,RN,E,1,299.85,0.0,0.0
2025-04-01,RN,D,1,399.5,0.0,0.0
2025-04-01,RN,A,1,57.79,0.0,0.0
2025-04-01,RO,C,1,62.94,0.0,0.0
2025-04-01,RO,D,1,79.9,0.0,0.0
2025-04-01,RR,D,1,213.81,0.0,0.0
2025-04-01,RR,B,1,515.32,0.0,0.0
2025-04-01,RR,C,2,383.92,161.56,0.42081683684100851
2025-04-01,RR,A,1,1438.22,0.0,0.0
2025-04-01,RS,E,1,153.99,0.0,0.0
2025-04-01,RS,A,2,300.93,0.0,0.0
2025-04-01,RS,D,3,325.99,164.99,0.50611981962636887
2025-04-01,RS,C,13,6233.52,0.0,0.0
2025-04-01,SC,F,1,375.48,0.0,0.0
2025-04-01,SC,A,6,1308.98,269.28,0.20571742883772096
2025-04-01,SC,B,4,1332.02,150.93,0.11330910947283075
2025-04-01,SC,C,31,15282.09,1141.48,0.0746939718323868
2025-04-01,SC,D,23,47723.15,1118.3700000000001,0.023434538583475738
2025-04-01,SC,E,1,471.3,471.3,1.0
2025-04-01,SE,C,3,2252.01,0.0,0.0
2025-04-01,SE,E,1,118.15,0.0,0.0
2025-04-01,SE,D,2,383.27,193.32,0.50439637853210528
2025-04-01,SE,A,1,956.8,0.0,0.0
2025-04-01,SP,B,97,41781.52,3654.0499999999997,0.087456128929727789
2025-04-01,SP,F,15,10571.23,0.0,0.0
2025-04-01,SP,D,497,227930.17,13809.009999999997,0.060584388630956561
2025-04-01,SP,E,121,59641.42,3277.6,0.0549550966425682
2025-04-01,SP,A,95,270112.25,4089.13,0.015138632179769707
2025-04-01,SP,C,707,372526.15,20215.829999999998,0.054266874956295008
2025-04-01,TO,C,1,178.9,0.0,0.0
2025-04-01,TO,D,1,1427,1427.0,1.0
2025-03-01,AC,E,1,322.45,0.0,0.0
2025-03-01,AC,D,2,117.77,0.0,0.0
2025-03-01,AL,E,1,456.68,0.0,0.0
2025-03-01,AL,D,1,519.75,0.0,0.0
2025-03-01,AM,C,5,2117.48,1014.53,0.4791214084666679
2025-03-01,AM,D,3,848.94,0.0,0.0
2025-03-01,AM,B,3,225.37,0.0,0.0
2025-03-01,AM,A,1,248.61,0.0,0.0
2025-03-01,AP,E,1,519.1,0.0,0.0
2025-03-01,AP,C,5,2782.78,0.0,0.0
2025-03-01,AP,D,1,37.9,0.0,0.0
2025-03-01,AP,B,2,4376.24,0.0,0.0
2025-03-01,BA,D,1,171.79,0.0,0.0
2025-03-01,BA,C,8,3913.33,0.0,0.0
2025-03-01,BA,B,1,87.96,0.0,0.0
2025-03-01,CE,G,1,173.59,0.0,0.0
2025-03-01,CE,B,217,121103.62,8178.9599999999991,0.0675368746202632
2025-03-01,CE,F,22,6849.08,424.5,0.061979127123642883
2025-03-01,CE,A,130,167848.04,1603.99,0.0095562033372567235
2025-03-01,CE,E,209,112645.19,8832.7200000000012,0.078411870049666571
2025-03-01,CE,C,1446,844429.32,66420.5,0.07865726405615571
2025-03-01,CE,D,1018,542952.39,41476.39,0.076390473205210488
2025-03-01,DF,D,8,2421.45,87.75,0.036238617357368524
2025-03-01,DF,C,5,889.92,0.0,0.0
2025-03-01,ES,B,2,1186.84,0.0,0.0
2025-03-01,ES,C,9,5081.81,1391.8400000000001,0.27388666636493691
2025-03-01,ES,D,5,2280.4,0.0,0.0
2025-03-01,ES,E,1,119.81,0.0,0.0
2025-03-01,ES,A,1,387.07,0.0,0.0
2025-03-01,GO,D,6,96625.73,498.33,0.0051573219679685737
2025-03-01,GO,B,2,287.71,0.0,0.0
2025-03-01,GO,C,8,3123.09,105.65,0.033828676086824265
2025-03-01,GO,F,1,69.53,0.0,0.0
2025-03-01,MA,D,1,899.97,899.97,1.0
